,zip_code,agi_range,return_count,exemption_count,dependent_count,agi_amt,salary_wages_count,salary_wages_amt,taxable_interest_count,taxable_interest_amt,ordinary_dividends_count,ordinary_dividends_amt,business_income_count,business_income_amt,farm_income_count,net_capital_gain_count,net_capital_gain_amt,taxable_IRA_dist_count,taxable_IRA_dist_amt,pension_income_count,pension_income_amt,unemployment_count,unemployment_amt,social_security_count,social_security_amt,item_deduc_count,item_deduc_amt,charitable_contribution_count,charitable_contribution_amt,mortgage_int_count,mortgage_int_amt,property_tax_count,property_tax_amt,state_local_income_tax_count,state_local_income_tax_amt,state_local_sales_tax_count,state_local_sales_tax_amt,taxable_income_count,taxable_income_amt,tot_tax_credit_count,tot_tax_credit_amt,earned_income_credit_count,earned_income_credit_amt,excess_eaned_income_credit_count,excess_eaned_income_credit_amt,tax_liability_count,tax_liability_amt,balance_due_count,balance_due_amt,refund_count,refund_amt,paid_prep_count,year,agi_amt_avg,salary_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg
77,37022,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
78,37023,Total,699,1516,530,26577,592,20968,202,252,50,22,91,510,41,47,45,35,219,166,3242,84,526,69,666,100,1739,68,269,82,566,88,102,0,0,85,169,500,15275,207,223,172,428,156,388,468,2150,96,144,587,1660,331,2011,38.0214592274678,35.4189189189189,6.90243902439024,1.15909090909091,30.55,2.48837209302326,2.48717948717949
79,37023,"$1 under $25,000",323,535,186,4015,254,2979,52,107,22,13,36,201,21,24,2,0,0,51,650,36,219,0,0,0,0,0,0,23,131,28,35,0,0,30,35,132,806,36,11,116,327,110,308,133,108,46,44,283,652,135,2011,12.4303405572755,11.7283464566929,5.69565217391304,1.25,6.10606060606061,2.81896551724138,2.8
80,37023,"$25,000 under $50,000",184,463,178,6752,161,5649,59,41,0,0,32,153,0,0,0,35,219,43,694,48,307,35,141,37,629,38,138,0,0,0,0,0,0,0,0,176,3173,80,80,56,101,46,80,147,364,0,0,167,552,94,2011,36.695652173913,35.0869565217391,NA,NA,18.0284090909091,1.80357142857143,1.73913043478261
81,37023,"$50,000 under $75,000",103,266,83,6302,94,4998,41,45,28,9,23,156,20,0,0,0,0,50,1245,0,0,34,525,42,636,0,0,39,272,23,21,0,0,21,44,103,4081,45,70,0,0,0,0,99,520,22,44,79,238,48,2011,61.1844660194175,53.1702127659574,6.97435897435897,0.91304347826087,39.621359223301,NA,NA
82,37023,"$75,000 under $100,000",49,135,42,4253,45,3319,24,17,0,0,0,0,0,23,43,0,0,0,0,0,0,0,0,0,0,30,131,0,0,37,46,0,0,34,90,49,3105,46,62,0,0,0,0,49,422,28,56,37,129,31,2011,86.7959183673469,73.7555555555556,NA,1.24324324324324,63.3673469387755,NA,NA
83,37023,"$100,000 under $200,000",40,117,41,5255,38,4023,26,42,0,0,0,0,0,0,0,0,0,22,653,0,0,0,0,21,474,0,0,20,163,0,0,0,0,0,0,40,4110,0,0,0,0,0,0,40,736,0,0,21,89,23,2011,131.375,105.868421052632,8.15,NA,102.75,NA,NA
84,37023,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
85,37025,Total,2578,5413,1792,102389,2205,81582,620,625,204,290,463,5057,115,167,321,158,1820,441,6339,228,1180,266,2512,422,7534,276,1061,341,2800,360,470,22,45,350,629,1877,60393,755,810,680,1580,587,1329,1886,9285,342,864,2154,5662,1333,2011,39.7164468580295,36.9986394557823,8.21114369501466,1.30555555555556,32.1752797016516,2.32352941176471,2.26405451448041
86,37025,"$1 under $25,000",1145,1923,636,14733,882,10660,165,201,54,98,248,1896,25,49,-24,46,323,137,1143,99,494,41,52,53,737,24,63,31,214,37,35,0,0,39,31,470,2919,123,32,484,1215,426,1023,590,553,97,78,983,2201,562,2011,12.8672489082969,12.0861678004535,6.90322580645161,0.945945945945946,6.21063829787234,2.5103305785124,2.40140845070423
87,37025,"$25,000 under $50,000",746,1637,551,26864,674,22466,161,159,50,76,101,1048,31,39,-19,53,430,133,2099,75,446,105,582,124,1817,71,160,97,650,99,102,22,45,102,132,720,13353,305,260,196,365,161,306,620,1540,78,116,658,1861,398,2011,36.0107238605898,33.3323442136499,6.70103092783505,1.03030303030303,18.5458333333333,1.86224489795918,1.90062111801242
88,37025,"$50,000 under $75,000",379,968,310,23217,356,19674,121,170,57,72,53,605,38,30,183,39,489,92,1423,33,123,66,891,104,1823,70,226,93,720,94,115,0,0,89,150,379,14862,178,273,0,0,0,0,369,1820,66,107,310,880,201,2011,61.2585751978892,55.2640449438202,7.74193548387097,1.22340425531915,39.2137203166227,NA,NA
89,37025,"$75,000 under $100,000",155,451,156,13382,147,11016,74,34,0,0,30,702,0,23,39,0,0,37,693,21,117,27,420,65,1191,53,178,53,495,59,80,0,0,54,120,155,9491,78,150,0,0,0,0,154,1292,36,132,118,377,80,2011,86.3354838709677,74.9387755102041,9.33962264150943,1.35593220338983,61.2322580645161,NA,NA
90,37025,"$100,000 under $200,000",153,434,139,24193,146,17766,99,61,43,44,31,806,21,26,142,20,578,42,981,0,0,27,567,76,1966,58,434,67,721,71,138,0,0,66,196,153,19768,71,95,0,0,0,0,153,4080,65,431,85,343,92,2011,158.124183006536,121.684931506849,10.7611940298507,1.94366197183099,129.202614379085,NA,NA
91,37025,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
92,37026,Total,895,1949,668,33690,725,26533,272,269,89,81,179,1062,98,63,91,65,1053,156,2363,75,364,90,805,140,2513,104,343,119,860,120,133,0,0,123,202,624,19220,259,287,240,512,193,426,648,2776,131,291,733,1967,581,2011,37.6424581005587,36.5972413793103,7.22689075630252,1.10833333333333,30.8012820512821,2.13333333333333,2.20725388601036
93,37026,"$1 under $25,000",402,696,229,4857,278,3401,79,102,40,32,96,604,24,0,0,38,413,66,539,38,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,805,34,9,179,413,149,341,207,185,53,25,325,727,251,2011,12.0820895522388,12.2338129496403,NA,NA,5.70921985815603,2.3072625698324,2.28859060402685
94,37026,"$25,000 under $50,000",240,520,178,8679,212,7350,70,86,0,0,35,359,27,40,5,0,0,38,544,37,161,49,228,51,791,31,94,41,241,43,38,0,0,48,60,232,4466,100,83,61,99,44,85,201,560,21,52,214,595,155,2011,36.1625,34.6698113207547,5.8780487804878,0.883720930232558,19.25,1.62295081967213,1.93181818181818
95,37026,"$50,000 under $75,000",146,430,164,9008,136,7812,53,13,25,18,28,77,26,0,0,27,640,25,532,0,0,41,577,44,743,32,78,38,300,38,46,0,0,40,70,145,5545,80,125,0,0,0,0,134,650,27,62,118,393,97,2011,61.6986301369863,57.4411764705882,7.89473684210526,1.21052631578947,38.2413793103448,NA,NA
96,37026,"$75,000 under $100,000",67,181,54,5765,63,4928,41,11,24,31,20,22,21,23,86,0,0,27,748,0,0,0,0,45,979,41,171,40,319,39,49,0,0,35,72,66,4114,45,70,0,0,0,0,66,549,30,152,50,150,47,2011,86.044776119403,78.2222222222222,7.975,1.25641025641026,62.3333333333333,NA,NA
97,37026,"$100,000 under $200,000",40,122,43,5381,36,3042,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4290,0,0,0,0,0,0,40,832,0,0,26,102,31,2011,134.525,84.5,NA,NA,107.25,NA,NA
98,37026,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
99,37027,Total,24389,53614,18723,3676043,19616,2446832,14189,47829,10634,92406,6037,233437,219,9400,236850,3300,87032,4396,116707,961,6505,3551,59278,13653,473418,12382,135039,11075,163050,12606,51286,1384,20061,11447,32337,20447,2953482,9089,19070,1192,1822,898,1341,20357,711335,7103,83056,14941,62327,12948,2011,150.72544999795,124.736541598695,14.7223476297968,4.06838013644296,144.445737761041,1.52852348993289,1.49331848552339
100,37027,"$1 under $25,000",6548,5195,832,60814,4658,41484,1932,2919,1786,3429,973,6143,0,1409,21,409,2777,626,5202,298,2292,267,583,720,13556,485,1025,381,3826,520,1524,71,127,556,537,2934,16142,708,245,862,1297,669,1002,3046,2583,947,693,4688,5407,2952,2011,9.28741600488699,8.90596822670674,10.0419947506562,2.93076923076923,5.50170415814588,1.5046403712297,1.49775784753363
101,37027,"$25,000 under $50,000",3173,5396,1356,117336,2456,82945,1375,2160,899,3328,702,8691,51,709,424,402,4922,605,10053,170,1224,652,4774,1166,23529,904,2905,810,8031,974,2631,76,143,965,1285,2928,62592,1063,853,330,525,229,339,2800,8687,657,1263,2368,5624,1433,2011,36.9795146549007,33.7723941368078,9.91481481481481,2.70123203285421,21.3770491803279,1.59090909090909,1.48034934497817
102,37027,"$50,000 under $75,000",2503,5252,1522,155266,1938,103967,1442,3236,926,4639,650,11527,0,796,637,460,6747,618,14085,128,768,635,10001,1464,30143,1257,4800,1117,11800,1292,3560,104,350,1224,2079,2454,97226,1029,1296,0,0,0,0,2411,14816,714,1999,1625,5296,1372,2011,62.0319616460248,53.6465428276574,10.5640107430618,2.75541795665635,39.6193969030155,NA,NA
103,37027,"$75,000 under $100,000",2134,5457,1780,186560,1695,123647,1403,3184,943,5541,646,14044,23,844,911,428,9046,594,17746,99,566,579,11802,1495,34635,1344,6520,1211,14113,1372,4345,94,355,1298,2649,2114,125439,1132,1717,0,0,0,0,2099,19269,626,2494,1368,5346,1125,2011,87.4226804123711,72.9480825958702,11.654004954583,3.16690962099125,59.337275307474,NA,NA
104,37027,"$100,000 under $200,000",5458,16597,6355,777562,4763,571834,4013,8590,2863,16101,1636,56031,57,2488,10070,957,27481,1285,44161,195,1267,1004,22587,4528,121907,4265,25994,3936,53281,4333,15467,375,2286,3928,10855,5449,583804,2981,3684,0,0,0,0,5433,111030,1959,11333,3116,15762,2918,2011,142.46280688897,120.057526768843,13.5368394308943,3.56958227555966,107.139658652964,NA,NA
105,37027,"$200,000 or more",4573,15717,6878,2378505,4106,1522955,4024,27740,3217,59368,1430,137001,88,3154,224787,644,36059,668,25460,71,388,414,9531,4280,249648,4127,93795,3620,71999,4115,23759,664,16800,3476,14932,4568,2068279,2176,11275,0,0,0,0,4568,554950,2200,65274,1776,24892,3148,2011,520.119177782637,370.909644422796,19.889226519337,5.77375455650061,452.77561295972,NA,NA
106,37028,Total,274,552,165,10182,210,6850,109,103,38,25,41,184,0,37,91,21,106,85,1758,37,153,44,393,47,655,37,99,31,166,36,37,0,0,31,41,207,5937,73,77,48,111,42,98,196,824,47,55,210,518,136,2011,37.1605839416058,32.6190476190476,5.35483870967742,1.02777777777778,28.6811594202899,2.3125,2.33333333333333
107,37028,"$1 under $25,000",132,218,69,1791,95,1152,34,65,0,0,0,0,0,0,0,21,106,29,310,37,153,20,73,20,232,0,0,0,0,0,0,0,0,0,0,66,395,0,0,48,111,42,98,66,54,23,17,110,238,60,2011,13.5681818181818,12.1263157894737,NA,NA,5.98484848484848,2.3125,2.33333333333333
108,37028,"$25,000 under $50,000",63,125,29,2300,53,1615,20,13,0,0,41,184,0,0,0,0,0,20,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,62,1198,36,28,0,0,0,0,54,127,0,0,49,113,24,2011,36.5079365079365,30.4716981132075,NA,NA,19.3225806451613,NA,NA
109,37028,"$50,000 under $75,000",43,123,67,2567,36,1918,24,4,38,25,0,0,0,37,91,0,0,36,1056,0,0,24,320,27,423,37,99,31,166,36,37,0,0,0,0,43,1585,37,49,0,0,0,0,40,179,24,38,51,167,24,2011,59.6976744186046,53.2777777777778,5.35483870967742,1.02777777777778,36.8604651162791,NA,NA
110,37028,"$75,000 under $100,000",36,86,0,3524,26,2165,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2759,0,0,0,0,0,0,36,464,0,0,0,0,28,2011,97.8888888888889,83.2692307692308,NA,NA,76.6388888888889,NA,NA
111,37028,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
112,37028,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
113,37029,Total,2426,5052,1557,145075,2055,108490,935,1256,395,947,455,7571,97,279,2817,214,3002,487,9877,168,1025,334,4082,763,14616,602,2394,665,6158,708,1336,24,123,661,1461,1929,99977,818,995,351,790,304,664,1924,17284,407,1634,1923,5122,1262,2011,59.8000824402308,52.7931873479319,9.26015037593985,1.88700564971751,51.8284085018144,2.25071225071225,2.18421052631579
114,37029,"$1 under $25,000",833,1090,296,9637,633,6773,176,187,60,68,138,922,29,45,-34,51,287,108,1063,72,497,37,45,55,710,37,72,39,260,48,75,0,0,48,49,353,2014,88,28,251,613,227,527,407,338,66,43,712,1246,389,2011,11.5690276110444,10.6998420221169,6.66666666666667,1.5625,5.70538243626062,2.44223107569721,2.3215859030837
115,37029,"$25,000 under $50,000",516,1029,300,18921,437,14502,155,203,62,128,98,1082,0,44,-24,49,616,117,1645,39,216,109,744,116,1713,81,234,96,683,102,140,0,0,90,138,500,9881,200,174,100,177,77,137,454,1236,78,168,425,1136,261,2011,36.6686046511628,33.1853546910755,7.11458333333333,1.37254901960784,19.762,1.77,1.77922077922078
116,37029,"$50,000 under $75,000",394,1003,321,24495,357,19399,191,176,57,112,73,727,36,45,29,35,451,96,2319,23,121,85,1272,158,2659,122,356,136,1103,145,224,24,123,137,231,393,15602,192,290,0,0,0,0,383,2006,74,145,314,893,211,2011,62.1700507614213,54.3389355742297,8.11029411764706,1.5448275862069,39.6997455470738,NA,NA
117,37029,"$75,000 under $100,000",293,827,278,25326,262,20539,155,228,66,132,59,433,0,47,104,40,622,71,1914,34,191,56,1079,161,3059,133,448,150,1422,149,250,0,0,146,310,293,17692,163,271,0,0,0,0,290,2373,53,117,235,862,172,2011,86.4368600682594,78.3931297709924,9.48,1.67785234899329,60.382252559727,NA,NA
118,37029,"$100,000 under $200,000",333,945,314,43022,313,35392,210,282,112,398,65,1358,32,68,441,39,1026,95,2936,0,0,47,942,223,4522,186,796,206,2115,217,450,0,0,197,561,333,33737,175,232,0,0,0,0,333,6044,106,437,237,985,189,2011,129.195195195195,113.073482428115,10.2669902912621,2.07373271889401,101.312312312312,NA,NA
119,37029,"$200,000 or more",57,158,48,23674,53,11885,48,180,38,109,22,3049,0,30,2301,0,0,0,0,0,0,0,0,50,1953,43,488,38,575,47,197,0,0,43,172,57,21051,0,0,0,0,0,0,57,5287,30,724,0,0,40,2011,415.333333333333,224.245283018868,15.1315789473684,4.19148936170213,369.315789473684,NA,NA
120,37030,Total,2789,5799,1916,115696,2310,86835,1023,2308,420,2267,525,7425,191,356,1049,194,2233,476,6983,280,1336,330,3609,426,7998,314,1832,323,2538,374,493,21,71,366,694,2018,70972,851,879,708,1621,628,1405,1990,11414,372,988,2291,6334,1932,2011,41.4829688060237,37.5909090909091,7.85758513931889,1.31818181818182,35.1694747274529,2.28954802259887,2.23726114649682
121,37030,"$1 under $25,000",1283,2146,752,15755,968,11390,281,330,101,216,253,1850,38,82,49,59,327,159,1161,131,706,44,93,54,671,33,79,33,185,35,33,0,0,44,39,533,3008,142,44,542,1313,491,1144,624,541,113,87,1092,2463,843,2011,12.2798129384256,11.7665289256198,5.60606060606061,0.942857142857143,5.64352720450281,2.42250922509225,2.32993890020367
122,37030,"$25,000 under $50,000",713,1575,523,26015,640,21921,240,212,84,171,103,921,44,73,34,40,393,119,1768,98,418,116,673,105,1533,60,194,86,564,92,92,21,71,83,109,696,13196,327,263,166,308,137,261,589,1483,76,121,631,1852,487,2011,36.4866760168303,34.2515625,6.55813953488372,1,18.9597701149425,1.85542168674699,1.90510948905109
123,37030,"$50,000 under $75,000",403,1012,314,24587,358,20006,212,265,82,314,75,845,46,70,180,38,562,93,1478,51,212,83,1091,97,1809,72,278,72,574,88,106,0,0,83,134,399,15843,191,283,0,0,0,0,387,2032,71,157,322,986,301,2011,61.0099255583127,55.8826815642458,7.97222222222222,1.20454545454545,39.7067669172932,NA,NA
124,37030,"$75,000 under $100,000",198,544,168,17034,173,13033,130,501,58,257,41,462,34,52,291,28,480,55,1120,0,0,47,873,64,1241,55,304,53,417,62,75,0,0,59,119,198,12262,101,176,0,0,0,0,198,1598,42,117,147,551,148,2011,86.030303030303,75.3352601156069,7.86792452830189,1.20967741935484,61.9292929292929,NA,NA
125,37030,"$100,000 under $200,000",161,439,134,20177,145,14223,129,412,69,475,53,3347,29,59,457,29,471,50,1456,0,0,40,879,81,1727,71,464,79,798,77,116,0,0,76,209,161,15918,90,113,0,0,0,0,161,2950,70,506,99,482,125,2011,125.32298136646,98.0896551724138,10.1012658227848,1.50649350649351,98.8695652173913,NA,NA
126,37030,"$200,000 or more",31,83,25,12128,26,6262,31,588,26,834,0,0,0,20,38,0,0,0,0,0,0,0,0,25,1017,23,513,0,0,20,71,0,0,21,84,31,10745,0,0,0,0,0,0,31,2810,0,0,0,0,28,2011,391.225806451613,240.846153846154,NA,3.55,346.612903225806,NA,NA
127,37031,Total,1684,3475,1055,78315,1441,63542,582,516,207,287,338,3433,92,165,409,113,1654,337,6032,148,892,217,2062,451,7821,314,1015,401,3460,414,529,0,0,395,760,1289,49203,511,611,324,728,289,624,1294,7831,253,838,1381,3616,923,2011,46.5053444180523,44.0957668285913,8.6284289276808,1.27777777777778,38.1714507370054,2.24691358024691,2.15916955017301
128,37031,"$1 under $25,000",673,1000,286,8322,519,6006,142,138,54,94,127,769,24,39,-19,62,486,90,839,64,435,29,49,61,815,30,55,43,354,46,49,0,0,49,40,289,1632,64,19,238,575,217,498,348,288,63,50,575,1171,359,2011,12.3655274888559,11.5722543352601,8.23255813953488,1.06521739130435,5.64705882352941,2.41596638655462,2.29493087557604
129,37031,"$25,000 under $50,000",393,819,244,14246,343,11320,131,90,45,48,80,561,39,36,35,0,0,91,1368,29,193,86,515,97,1422,66,142,83,591,89,90,0,0,84,123,382,7129,154,129,86,153,72,126,336,853,44,84,345,887,221,2011,36.2493638676845,33.002915451895,7.12048192771084,1.01123595505618,18.6623036649215,1.77906976744186,1.75
130,37031,"$50,000 under $75,000",298,764,248,18292,276,15085,139,123,35,26,55,665,0,32,67,31,463,65,1258,32,179,49,665,123,1950,85,206,116,912,117,135,0,0,108,204,298,11632,139,227,0,0,0,0,290,1467,54,107,239,708,160,2011,61.3825503355705,54.6557971014493,7.86206896551724,1.15384615384615,39.0335570469799,NA,NA
131,37031,"$75,000 under $100,000",179,507,164,15424,171,13395,84,61,37,16,35,407,29,25,19,0,0,45,1087,23,85,27,405,81,1396,60,134,76,676,78,91,0,0,73,168,179,11020,97,159,0,0,0,0,179,1488,38,92,141,509,96,2011,86.1675977653631,78.3333333333333,8.89473684210526,1.16666666666667,61.5642458100559,NA,NA
132,37031,"$100,000 under $200,000",141,385,113,22031,132,17736,86,104,36,103,41,1031,0,33,307,20,705,46,1480,0,0,26,428,89,2238,73,478,83,927,84,164,0,0,81,225,141,17790,57,77,0,0,0,0,141,3735,54,505,81,341,87,2011,156.248226950355,134.363636363636,11.1686746987952,1.95238095238095,126.170212765957,NA,NA
133,37031,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
134,37032,Total,1912,4362,1626,88646,1655,70743,613,799,211,253,324,2731,220,229,907,133,1512,339,5778,132,719,208,1957,460,8790,343,1400,383,3354,412,690,0,0,395,850,1441,54358,656,765,380,901,328,744,1398,8491,275,785,1567,4445,1039,2011,46.3629707112971,42.7450151057402,8.75718015665796,1.6747572815534,37.7224149895906,2.37105263157895,2.26829268292683
135,37032,"$1 under $25,000",723,1242,472,8950,561,6580,134,138,43,47,137,938,50,55,70,37,212,102,795,51,289,23,33,47,700,26,48,32,288,34,45,0,0,37,37,283,1507,71,20,246,636,221,539,339,297,56,41,618,1295,366,2011,12.3789764868603,11.729055258467,9,1.32352941176471,5.32508833922261,2.58536585365854,2.43891402714932
136,37032,"$25,000 under $50,000",545,1332,552,19072,497,15894,141,161,41,30,81,1011,60,54,81,31,249,86,1366,56,330,82,462,102,1487,71,236,82,635,87,112,0,0,86,132,516,8837,251,201,134,265,107,205,429,1019,62,104,474,1427,293,2011,34.994495412844,31.9798792756539,7.74390243902439,1.28735632183908,17.1259689922481,1.97761194029851,1.91588785046729
137,37032,"$50,000 under $75,000",314,823,266,19481,286,15974,138,131,55,103,46,331,47,44,170,36,398,66,1361,0,0,58,707,107,2050,73,234,86,678,97,128,0,0,88,212,313,12379,165,244,0,0,0,0,302,1570,63,154,247,761,180,2011,62.0414012738853,55.8531468531469,7.88372093023256,1.31958762886598,39.5495207667732,NA,NA
138,37032,"$75,000 under $100,000",166,477,163,14194,158,11801,86,54,27,8,29,352,29,27,40,29,653,45,1099,25,100,24,406,85,1551,70,278,77,697,79,131,0,0,74,169,166,9954,91,174,0,0,0,0,165,1336,34,87,130,435,98,2011,85.5060240963855,74.6898734177215,9.05194805194805,1.65822784810127,59.9638554216867,NA,NA
139,37032,"$100,000 under $200,000",164,488,173,26949,153,20494,114,315,45,65,31,99,34,49,546,0,0,40,1157,0,0,21,349,119,3002,103,604,106,1056,115,274,0,0,110,300,163,21681,78,126,0,0,0,0,163,4269,60,399,98,527,102,2011,164.323170731707,133.947712418301,9.9622641509434,2.38260869565217,133.01226993865,NA,NA
140,37032,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,NA,NA,NA,NA,NA,NA
141,37033,Total,2946,6132,1967,108767,2311,78638,857,1199,312,1245,556,5361,173,332,2805,246,2690,625,10759,312,1663,354,3497,421,7826,295,1479,294,2224,356,532,0,0,348,646,2057,62464,744,783,739,1750,662,1490,2040,9068,364,994,2448,6853,1720,2011,36.9202308214528,34.0276936391173,7.56462585034014,1.49438202247191,30.3665532328634,2.3680649526387,2.25075528700906
142,37033,"$1 under $25,000",1446,2496,803,18463,1035,12428,284,334,89,212,291,1919,46,108,479,98,526,247,2022,170,966,52,83,69,993,46,146,32,228,51,76,0,0,53,54,589,3599,131,40,559,1403,505,1191,718,603,118,78,1227,2788,802,2011,12.768326417704,12.007729468599,7.125,1.49019607843137,6.11035653650255,2.50983899821109,2.35841584158416
143,37033,"$25,000 under $50,000",772,1672,546,27909,637,20712,214,308,87,703,109,528,35,79,851,54,485,159,2816,80,383,145,877,120,2278,69,222,80,510,95,95,0,0,90,125,741,13817,293,248,180,347,157,299,609,1426,74,79,683,2258,427,2011,36.1515544041451,32.5149136577708,6.375,1,18.6464237516869,1.92777777777778,1.90445859872611
144,37033,"$50,000 under $75,000",396,1023,312,24246,348,19106,164,196,48,110,72,345,39,60,623,33,355,99,2288,42,256,79,1135,89,1522,58,265,69,533,76,92,0,0,76,132,395,15605,176,270,0,0,0,0,384,1879,72,129,318,1035,262,2011,61.2272727272727,54.9022988505747,7.72463768115942,1.21052631578947,39.5063291139241,NA,NA
